TARGET,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED
0,F,1,135000.0,73944.0,4941.0,Working,Higher education,-15452,-1196
0,M,0,157500.0,270000.0,14778.0,Commercial associate,Secondary / secondary special,-13224,-2449
1,F,1,67500.0,177768.0,9774.0,State servant,Secondary / secondary special,-15482,-5664
0,M,0,135000.0,103500.0,12280.5,Working,Secondary / secondary special,-9655,-156
0,M,0,157500.0,790830.0,57676.5,Working,Secondary / secondary special,-16402,-356
1,F,0,202500.0,592560.0,32274.0,Working,Secondary / secondary special,-18002,-751
0,F,1,94500.0,76410.0,7686.0,Working,Secondary / secondary special,-11598,-170
0,F,1,148500.0,959688.0,34600.5,Working,Secondary / secondary special,-14897,-2113
0,F,0,180000.0,1129500.0,35595.0,Commercial associate,Secondary / secondary special,-18420,-1944
0,F,0,202500.0,675000.0,21195.0,Pensioner,Higher education,-22202,365243
0,F,0,135000.0,787131.0,26145.0,Working,Higher education,-17154,-3052
0,M,2,135000.0,152820.0,15111.0,State servant,Secondary / secondary special,-14671,-5166
0,F,0,202500.0,270000.0,13500.0,Working,Secondary / secondary special,-8133,-1509
0,F,0,67500.0,199152.0,9711.0,State servant,Higher education,-16500,-75
0,F,0,135000.0,225000.0,12694.5,Pensioner,Secondary / secondary special,-23855,365243
0,F,1,202500.0,202500.0,10125.0,Commercial associate,Secondary / secondary special,-14369,-2361
0,F,0,126000.0,270000.0,13500.0,Working,Secondary / secondary special,-8525,-381
0,F,1,202500.0,308133.0,15862.5,Working,Higher education,-15398,-84
0,F,0,157500.0,254700.0,15709.5,Pensioner,Higher education,-24435,365243
0,M,2,225000.0,450000.0,24543.0,Working,Secondary / secondary special,-13104,-3674
0,F,0,148500.0,1288350.0,37800.0,Working,Secondary / secondary special,-23702,-6819
0,M,1,202500.0,128092.5,10039.5,Working,Secondary / secondary special,-11155,-1144
0,F,2,90000.0,500211.0,48861.0,Pensioner,Secondary / secondary special,-13420,365243
0,M,1,243000.0,808650.0,26086.5,Working,Higher education,-9630,-2330
0,F,4,90000.0,349258.5,14926.5,Working,Secondary / secondary special,-17416,-10539
0,F,0,90000.0,225000.0,25515.0,Working,Secondary / secondary special,-15689,-3413
0,F,1,202500.0,270000.0,13500.0,Working,Higher education,-12376,-1609
0,F,0,180000.0,540000.0,23787.0,Commercial associate,Secondary / secondary special,-20775,-4164
0,M,0,270000.0,781920.0,33259.5,Working,Higher education,-14428,-3372
0,F,0,135000.0,521280.0,28278.0,State servant,Secondary / secondary special,-10334,-2933
0,F,0,171000.0,1288350.0,37800.0,Working,Secondary / secondary special,-20340,-2698
0,F,2,99000.0,109008.0,8059.5,Working,Secondary / secondary special,-12713,-2019
0,F,0,405000.0,701730.0,83407.5,Working,Higher education,-16217,-2604
0,M,0,202500.0,398160.0,29101.5,Working,Secondary / secondary special,-18035,-2026
0,F,1,90000.0,225000.0,24232.5,Working,Higher education,-11877,-222
0,M,0,90000.0,239850.0,23494.5,Working,Secondary / secondary special,-18361,-4815
0,M,0,90000.0,490536.0,23989.5,Pensioner,Secondary / secondary special,-23145,365243
0,F,0,270000.0,1187370.0,112869.0,Commercial associate,Secondary / secondary special,-20745,-7902
1,F,0,67500.0,463500.0,14949.0,Commercial associate,Higher education,-15874,-1163
0,F,0,225000.0,1113840.0,44172.0,Working,Secondary / secondary special,-11137,-3531
0,F,0,69750.0,526491.0,19039.5,Working,Secondary / secondary special,-14135,-2092
0,M,0,202500.0,1436850.0,42142.5,Pensioner,Incomplete higher,-21262,365243
0,F,0,270000.0,343377.0,19710.0,Working,Higher education,-16370,-3759
1,F,0,112500.0,659610.0,19417.5,Working,Secondary / secondary special,-22927,-774
0,F,1,67500.0,219042.0,24844.5,Working,Secondary / secondary special,-15810,-956
0,F,0,157500.0,495000.0,24750.0,Working,Secondary / secondary special,-18255,-2247
0,M,0,225000.0,592560.0,31153.5,Working,Secondary / secondary special,-10601,-3358
0,F,0,81000.0,657000.0,21190.5,Working,Secondary / secondary special,-18313,-10505
0,M,0,261000.0,900000.0,32017.5,Working,Secondary / secondary special,-11407,-102
0,F,0,135000.0,414229.5,20277.0,Working,Secondary / secondary special,-15536,-2282
1,F,0,193500.0,135000.0,6750.0,Commercial associate,Incomplete higher,-8075,-340
1,M,0,112500.0,251280.0,13761.0,Working,Secondary / secondary special,-12290,-381
0,F,0,135000.0,180000.0,11142.0,Pensioner,Higher education,-22697,365243
0,F,0,112500.0,81504.0,9346.5,Commercial associate,Secondary / secondary special,-9780,-477
0,F,0,144000.0,675000.0,29731.5,Working,Higher education,-21434,-3004
0,F,1,112500.0,755190.0,30078.0,Commercial associate,Secondary / secondary special,-16836,-2517
0,F,0,112500.0,225000.0,11250.0,Pensioner,Secondary / secondary special,-21442,365243
0,F,0,175500.0,114430.5,12145.5,Commercial associate,Secondary / secondary special,-17807,-955
0,M,3,270000.0,1762110.0,48456.0,Working,Secondary / secondary special,-14500,-2701
0,F,0,157500.0,202500.0,10125.0,Working,Secondary / secondary special,-13277,-794
0,M,1,112500.0,239850.0,27189.0,Working,Secondary / secondary special,-10814,-304
0,F,0,90000.0,808650.0,26086.5,Working,Higher education,-16349,-4813
0,M,0,225000.0,760225.5,30150.0,Working,Higher education,-10818,-1326
0,F,0,202500.0,1125000.0,47664.0,State servant,Secondary / secondary special,-19589,-4215
0,F,1,180000.0,405000.0,20250.0,Working,Secondary / secondary special,-15108,-1179
0,M,2,352350.0,2475000.0,89221.5,Commercial associate,Incomplete higher,-11897,-183
0,F,0,67500.0,675000.0,21906.0,Pensioner,Secondary / secondary special,-22288,365243
0,F,0,40500.0,343800.0,13090.5,Pensioner,Secondary / secondary special,-20332,365243
1,M,0,261000.0,521280.0,35392.5,Working,Secondary / secondary special,-10198,-3480
0,F,0,270000.0,849415.5,36117.0,Working,Higher education,-18151,-298
0,F,0,135000.0,118602.0,8995.5,Working,Secondary / secondary special,-18705,-746
0,F,0,202500.0,790434.0,33619.5,Working,Higher education,-17917,-8011
0,F,0,180000.0,675000.0,24799.5,Working,Secondary / secondary special,-15390,-358
0,F,0,202500.0,582804.0,31747.5,State servant,Secondary / secondary special,-15268,-8138
0,F,0,135000.0,254700.0,13572.0,Working,Higher education,-11900,-297
0,M,1,135000.0,135000.0,6750.0,Working,Secondary / secondary special,-14665,-1673
0,M,0,112500.0,420718.5,25420.5,Working,Secondary / secondary special,-17271,-3674
0,F,1,99000.0,640080.0,29970.0,Working,Secondary / secondary special,-15104,-2015
0,F,0,247500.0,900000.0,39645.0,Working,Secondary / secondary special,-15263,-6126
0,M,0,180000.0,718605.0,30577.5,Working,Higher education,-11818,-3233
0,F,1,90000.0,584766.0,28260.0,Working,Secondary / secondary special,-10124,-871
0,F,0,135000.0,1718473.5,47385.0,Pensioner,Secondary / secondary special,-18980,365243
0,M,1,225000.0,1185120.0,39298.5,State servant,Secondary / secondary special,-15478,-1312
0,M,0,157500.0,1611072.0,44302.5,Pensioner,Higher education,-23688,365243
0,F,0,112500.0,495216.0,23953.5,Pensioner,Secondary / secondary special,-22675,365243
0,F,0,67500.0,270000.0,14778.0,Working,Secondary / secondary special,-16590,-1176
0,F,0,202500.0,1487862.0,61402.5,Working,Secondary / secondary special,-17239,-2456
1,M,0,112500.0,545040.0,36553.5,Commercial associate,Secondary / secondary special,-22866,-1113
0,M,0,135000.0,323388.0,32116.5,Working,Higher education,-16567,-2391
0,F,0,101250.0,1042560.0,66757.5,Working,Secondary / secondary special,-21318,-156
0,F,0,76500.0,573408.0,19080.0,Pensioner,Lower secondary,-23773,365243
0,F,0,81000.0,553806.0,21222.0,Working,Secondary / secondary special,-18843,-3763
0,M,0,337500.0,1108269.0,44082.0,Working,Higher education,-9825,-608
0,M,0,103500.0,180000.0,9000.0,Working,Secondary / secondary special,-8463,-1488
0,F,1,54000.0,180000.0,9000.0,State servant,Secondary / secondary special,-7948,-359
0,M,0,135000.0,225000.0,11250.0,Pensioner,Higher education,-17759,365243
0,M,0,180000.0,225000.0,6066.0,Working,Secondary / secondary special,-9409,-653
0,M,0,157500.0,231813.0,12267.0,Commercial associate,Secondary / secondary special,-12265,-2589
0,F,0,76500.0,755856.0,23733.0,Working,Secondary / secondary special,-19141,-3200
1,F,0,67500.0,545040.0,26640.0,Working,Secondary / secondary special,-8141,-240
0,F,0,216000.0,302341.5,18400.5,State servant,Higher education,-10677,-1368
0,F,0,315000.0,427500.0,21375.0,Commercial associate,Secondary / secondary special,-11654,-2598
0,M,0,58500.0,254700.0,14350.5,Pensioner,Secondary / secondary special,-24131,365243
0,F,0,81000.0,643585.5,48249.0,Working,Secondary / secondary special,-18681,-2309
0,M,0,225000.0,585000.0,29250.0,Commercial associate,Higher education,-15743,-229
0,M,0,171000.0,916470.0,26928.0,Working,Secondary / secondary special,-14377,-2911
0,F,0,202500.0,254700.0,20119.5,Working,Higher education,-20741,-460
0,F,0,292500.0,741276.0,24043.5,Commercial associate,Secondary / secondary special,-15609,-711
0,F,0,180000.0,1024740.0,52452.0,Commercial associate,Secondary / secondary special,-18061,-1886
0,F,0,54000.0,45000.0,4450.5,Pensioner,Secondary / secondary special,-23799,365243
0,F,1,225000.0,405000.0,20250.0,Working,Higher education,-12975,-2691
0,M,0,202500.0,1350000.0,53541.0,Commercial associate,Secondary / secondary special,-23510,-1144
0,F,1,144000.0,945000.0,40167.0,State servant,Secondary / secondary special,-18178,-1872
0,M,0,135000.0,239850.0,23494.5,Pensioner,Secondary / secondary special,-24774,365243
0,M,0,261000.0,864000.0,34393.5,Working,Secondary / secondary special,-20599,-349
0,F,0,67500.0,354469.5,17050.5,Working,Secondary / secondary special,-17441,-182
0,F,1,135000.0,1080000.0,38920.5,Commercial associate,Secondary / secondary special,-11780,-1824
0,F,0,256500.0,1380474.0,49585.5,Working,Secondary / secondary special,-17561,-5496
0,F,1,90000.0,900000.0,32328.0,Working,Higher education,-11873,-3614
0,F,0,81000.0,540000.0,26109.0,Working,Secondary / secondary special,-14078,-2450
0,F,0,135000.0,1422553.5,51097.5,Working,Secondary / secondary special,-12133,-3017
0,M,0,202500.0,1078200.0,28570.5,Working,Secondary / secondary special,-8678,-836
0,F,0,144000.0,242595.0,11668.5,Pensioner,Secondary / secondary special,-23226,365243
0,F,0,90000.0,180000.0,9000.0,Working,Secondary / secondary special,-15677,-808
1,F,0,211500.0,755190.0,36459.0,Pensioner,Higher education,-19478,365243
0,F,1,180000.0,1257430.5,40693.5,Working,Secondary / secondary special,-15198,-2286
0,M,0,450000.0,1030680.0,63184.5,Commercial associate,Higher education,-18609,-859
0,M,2,144000.0,1080000.0,35824.5,Working,Higher education,-14842,-3173
0,M,1,157500.0,1078200.0,29781.0,Working,Secondary / secondary special,-16242,-733
0,M,0,202500.0,728460.0,57685.5,Working,Secondary / secondary special,-21427,-7008
0,F,0,67500.0,86598.0,8226.0,Pensioner,Secondary / secondary special,-21319,365243
1,M,0,180000.0,1288350.0,37800.0,Working,Secondary / secondary special,-16462,-2472
0,M,1,310500.0,225000.0,21919.5,Working,Higher education,-12571,-5413
0,M,0,103500.0,373311.0,17428.5,Working,Secondary / secondary special,-9448,-710
0,F,0,405000.0,810000.0,43285.5,Working,Secondary / secondary special,-17712,-2591
0,F,0,450000.0,1096020.0,56092.5,Working,Secondary / secondary special,-19054,-5500
0,M,0,270000.0,1237684.5,49216.5,Working,Lower secondary,-11322,-256
0,F,0,67500.0,544491.0,15916.5,Pensioner,Secondary / secondary special,-21895,365243
0,F,0,58500.0,247275.0,17338.5,Pensioner,Secondary / secondary special,-23371,365243
0,M,0,216000.0,521280.0,37201.5,Working,Secondary / secondary special,-16343,-1781
0,M,0,247500.0,592560.0,35937.0,Working,Secondary / secondary special,-11212,-2404
0,F,2,166500.0,1149210.0,33732.0,Commercial associate,Secondary / secondary special,-13325,-1017
0,M,0,157500.0,769500.0,30645.0,Working,Secondary / secondary special,-20285,-6106
0,F,0,337500.0,454500.0,27805.5,Working,Secondary / secondary special,-19651,-1837
0,F,0,67500.0,180000.0,17932.5,Pensioner,Secondary / secondary special,-20235,365243
0,M,0,180000.0,254700.0,21780.0,State servant,Secondary / secondary special,-10130,-2128
0,M,0,450000.0,1288350.0,34114.5,Commercial associate,Higher education,-18341,-9916
0,F,1,180000.0,807984.0,43177.5,Working,Secondary / secondary special,-10184,-1511
0,F,0,180000.0,203760.0,22072.5,Commercial associate,Higher education,-17486,-3448
0,F,0,85500.0,203760.0,11826.0,Pensioner,Secondary / secondary special,-21699,365243
0,F,1,202500.0,641043.0,35923.5,Working,Secondary / secondary special,-11855,-1503
0,F,0,157500.0,284400.0,16456.5,Pensioner,Higher education,-24105,365243
0,M,0,112500.0,299772.0,17338.5,Commercial associate,Secondary / secondary special,-10705,-1913
0,M,0,135000.0,382500.0,19125.0,Working,Secondary / secondary special,-19807,-622
0,F,0,139500.0,1078200.0,38331.0,Working,Secondary / secondary special,-20737,-107
0,F,0,85500.0,247275.0,17208.0,Working,Secondary / secondary special,-16999,-6482
1,F,0,67500.0,220500.0,13324.5,Working,Secondary / secondary special,-11453,-2284
0,M,0,94500.0,1125000.0,32895.0,Pensioner,Secondary / secondary special,-23017,365243
0,F,0,171000.0,1161360.0,41845.5,Working,Secondary / secondary special,-17053,-3052
0,F,0,135000.0,1575000.0,41548.5,Working,Secondary / secondary special,-19008,-3707
0,F,0,112500.0,414229.5,12685.5,Pensioner,Secondary / secondary special,-22921,365243
0,M,2,225000.0,436500.0,20349.0,Working,Lower secondary,-10530,-2439
1,M,0,157500.0,521451.0,35406.0,Commercial associate,Secondary / secondary special,-12546,-309
0,F,0,144000.0,302544.0,11533.5,Working,Secondary / secondary special,-15092,-3189
0,M,1,157500.0,360000.0,16911.0,Working,Higher education,-16101,-2146
0,F,0,112500.0,254700.0,13068.0,Pensioner,Secondary / secondary special,-22881,365243
0,F,0,90000.0,298512.0,23584.5,Working,Secondary / secondary special,-10437,-1596
0,F,0,180000.0,808650.0,29839.5,Working,Higher education,-11757,-1068
1,F,0,270000.0,592560.0,22698.0,Commercial associate,Higher education,-8472,-262
0,M,2,157500.0,1125000.0,33025.5,Working,Secondary / secondary special,-15830,-817
0,F,0,99000.0,254700.0,17149.5,Commercial associate,Secondary / secondary special,-8819,-2183
0,F,0,135000.0,360000.0,15988.5,State servant,Secondary / secondary special,-20814,-4089
0,F,0,247500.0,1215000.0,39325.5,Working,Secondary / secondary special,-19411,-2841
0,F,1,180000.0,540000.0,27000.0,Working,Secondary / secondary special,-15285,-915
0,F,0,135000.0,364896.0,19795.5,Working,Secondary / secondary special,-18691,-1141
0,F,0,202500.0,521136.0,54855.0,Working,Secondary / secondary special,-18655,-4341
0,F,1,360000.0,1037349.0,40500.0,Commercial associate,Higher education,-15665,-6033
0,M,0,128250.0,405000.0,20250.0,Pensioner,Secondary / secondary special,-22704,365243
0,M,1,157500.0,522000.0,26779.5,Working,Secondary / secondary special,-15403,-4413
1,M,0,225000.0,553500.0,21577.5,Commercial associate,Secondary / secondary special,-20066,-2291
0,M,0,121500.0,675000.0,27621.0,State servant,Secondary / secondary special,-13205,-2131
0,M,1,90000.0,82512.0,4009.5,Working,Secondary / secondary special,-17396,-5193
0,F,0,450000.0,1030680.0,65997.0,Working,Secondary / secondary special,-20892,-5434
0,M,0,81000.0,432220.5,34069.5,State servant,Secondary / secondary special,-18075,-629
0,F,0,135000.0,405000.0,20250.0,Working,Secondary / secondary special,-8411,-1158
0,F,0,90000.0,292500.0,14931.0,Working,Higher education,-14440,-166
0,M,0,261000.0,966555.0,49230.0,Working,Secondary / secondary special,-18467,-5013
0,F,1,112500.0,157500.0,11331.0,Working,Incomplete higher,-11489,-518
0,F,0,157500.0,900000.0,23742.0,Working,Higher education,-10337,-651
0,F,0,157500.0,371245.5,17307.0,Working,Secondary / secondary special,-12246,-2154
0,M,0,157500.0,427500.0,25960.5,Working,Higher education,-14574,-1252
0,F,1,121500.0,343800.0,16852.5,Working,Secondary / secondary special,-14885,-1017
0,M,0,180000.0,270000.0,13500.0,Commercial associate,Secondary / secondary special,-12706,-160
0,M,3,202500.0,1057500.0,31050.0,Working,Secondary / secondary special,-13037,-2864
0,M,0,135000.0,225000.0,24363.0,Working,Secondary / secondary special,-10921,-254
0,F,0,180000.0,595273.5,27882.0,State servant,Secondary / secondary special,-12553,-153
0,F,0,135000.0,848745.0,37516.5,Pensioner,Secondary / secondary special,-23518,365243
0,F,0,270000.0,1005120.0,29520.0,State servant,Higher education,-19725,-2833
1,M,0,67500.0,316125.0,12046.5,Pensioner,Secondary / secondary special,-22484,365243
0,F,0,202500.0,900000.0,48825.0,Working,Higher education,-11499,-585
0,F,0,180000.0,1042560.0,34587.0,Pensioner,Secondary / secondary special,-19623,365243
0,F,0,67500.0,180000.0,17532.0,Pensioner,Secondary / secondary special,-22102,365243
0,F,1,135000.0,675000.0,19345.5,Commercial associate,Secondary / secondary special,-15885,-1125
0,F,0,126000.0,284400.0,19134.0,Working,Secondary / secondary special,-16843,-203
0,M,0,94500.0,47970.0,5166.0,Working,Lower secondary,-15187,-2383
0,M,0,112500.0,945000.0,40036.5,Pensioner,Secondary / secondary special,-23441,365243
0,F,0,202500.0,270000.0,13500.0,State servant,Higher education,-16851,-2982
0,M,1,157500.0,679266.0,22041.0,Working,Secondary / secondary special,-14459,-280
0,F,0,130500.0,417024.0,22752.0,Pensioner,Secondary / secondary special,-21974,365243
0,M,0,180000.0,457312.5,36261.0,Working,Secondary / secondary special,-12715,-2100
0,F,0,315000.0,945000.0,27760.5,Pensioner,Secondary / secondary special,-20440,365243
0,M,0,157500.0,127350.0,14499.0,State servant,Secondary / secondary special,-11126,-614
1,M,0,225000.0,545040.0,26640.0,Commercial associate,Incomplete higher,-10897,-464
0,F,1,180000.0,1078200.0,31522.5,Commercial associate,Higher education,-12424,-3094
